order_id,sales,profit,quantity,category,sub_category,Cost,Total_Cost,Total_profit,order_date,customer_name,city,country,region,segment,ship_date,ship_mode,lon,lat
BN-2013-4811431,163,-39,5,Technology,Phones,202,202,-195,9/21/2013,Louis Dominguez,Dublin,Ireland,North,Corporate,9/24/2013,Priority,-6.2603097000000005,53.34980529999999
AZ-2013-3926345,132,11,7,Office Supplies,Fasteners,121,121,77,9/4/2013,Frances Matthias,Niort,France,Central,Corporate,9/7/2013,Economy Plus,-0.46477700000000005,46.323716
AZ-2012-2970891,69,1,1,Technology,Accessories,68,68,1,8/14/2012,Kai Bolden,Paris,France,Central,Consumer,8/18/2012,Economy,2.3522218999999995,48.856614
BN-2013-5166779,46,-40,7,Office Supplies,Binders,86,86,-280,1/21/2013,Daryl Claypool,Stockholm,Sweden,North,Corporate,1/25/2013,Economy,18.068580800000003,59.3293235
AZ-2012-5629716,129,-122,5,Office Supplies,Art,251,251,-610,4/24/2012,Caitlin Schmidt,Sheffield,United Kingdom,North,Corporate,4/29/2012,Economy,-1.470085,53.381129
AZ-2014-8636627,336,57,2,Technology,Phones,279,279,114,1/15/2014,Madeleine Nixon,Hereford,United Kingdom,North,Home Office,1/20/2014,Economy,-2.715974,52.056398
AZ-2012-6280455,215,77,5,Technology,Accessories,138,138,385,8/3/2012,Rory Jess,Venice,Italy,South,Home Office,8/5/2012,Economy Plus,12.315515099999999,45.440847399999996
BN-2014-6721665,245,-78,3,Office Supplies,Storage,323,323,-234,12/5/2014,David Chadwick,Agrigento,Italy,South,Corporate,12/7/2014,Economy Plus,13.5765475,37.311089700000004
BN-2012-5238794,2119,-1752,13,Technology,Copiers,297,3871,-22776,3/15/2012,Bettie Lang,Tilburg,Netherlands,Central,Consumer,3/19/2012,Economy,5.0919143,51.560596000000004
AZ-2011-8129966,38,14,2,Office Supplies,Art,24,24,28,12/26/2011,Jesse Godson,Regensburg,Germany,Central,Corporate,12/31/2011,Economy,12.101623599999998,49.0134297
AZ-2012-9886998,96,18,4,Office Supplies,Art,78,78,72,11/23/2012,Claudia Poore,Littlehampton,United Kingdom,North,Corporate,11/27/2012,Economy,-0.5386609,50.811057
AZ-2012-3746179,58,3,4,Office Supplies,Binders,55,55,12,3/19/2012,Mark Westfall,Roubaix,France,Central,Consumer,3/23/2012,Economy Plus,3.1778470000000003,50.6927049
BN-2012-3872886,83,12,3,Office Supplies,Art,71,71,36,4/13/2012,Lauren Knight,Colmar,France,Central,Consumer,4/18/2012,Economy Plus,7.358511999999999,48.079358899999995
AZ-2012-9858311,190,95,7,Office Supplies,Art,95,95,665,3/1/2012,Ella Knopwood,Bremen,Germany,Central,Consumer,3/5/2012,Economy,8.8016937,53.07929620000001
BN-2013-6614277,192,-108,9,Office Supplies,Supplies,300,300,-972,9/16/2013,Corey Browne,Arnhem,Netherlands,Central,Consumer,9/21/2013,Economy,5.898729599999999,51.9851034
AZ-2014-6235976,1487,624,3,Office Supplies,Appliances,863,863,1872,5/24/2014,Mark Burkett,Lecce,Italy,South,Home Office,5/29/2014,Economy,18.1750161,40.351515500000005
AZ-2012-5470762,316,49,3,Technology,Machines,267,267,147,7/28/2012,Audrey Emanuel,London,United Kingdom,North,Consumer,8/1/2012,Economy,-0.12775830000000002,51.5073509
AZ-2012-4743225,205,3,6,Office Supplies,Storage,202,202,18,12/25/2012,Julie Ochoa,Ferrara,Italy,South,Corporate,12/27/2012,Priority,11.619786999999999,44.838123700000004
AZ-2014-6559589,139,21,3,Technology,Accessories,118,118,63,11/12/2014,Natasha Sykes,Fontenay-aux-Roses,France,Central,Consumer,11/14/2014,Priority,2.2871810000000004,48.789776
AZ-2012-6962092,66,22,4,Office Supplies,Fasteners,44,44,88,7/4/2012,Ryan Price,Ghent,Belgium,Central,Consumer,7/6/2012,Economy Plus,3.7174242999999993,51.0543422
BN-2014-9271210,193,46,1,Technology,Copiers,147,147,46,4/17/2014,Molly Crawford,Barcelona,Spain,South,Corporate,4/21/2014,Economy,2.1734035,41.3850639
AZ-2014-6559589,162,55,3,Office Supplies,Art,107,107,165,11/12/2014,Natasha Sykes,Fontenay-aux-Roses,France,Central,Consumer,11/14/2014,Priority,2.2871810000000004,48.789776
AZ-2013-2709879,71,1,5,Office Supplies,Art,70,70,5,12/19/2013,Callum Hagai,Moissy-Cramayel,France,Central,Home Office,12/24/2013,Economy Plus,2.593706,48.627158
AZ-2012-7003401,61,25,3,Office Supplies,Envelopes,36,36,75,11/2/2012,Toby Rowley,Hamburg,Germany,Central,Consumer,11/7/2012,Economy,9.993681800000001,53.5510846
BN-2013-746561,139,-139,5,Technology,Accessories,278,278,-695,4/15/2013,Cynthia Zielinski,Leeuwarden,Netherlands,Central,Home Office,4/20/2013,Economy,5.7999133,53.20123340000001
AZ-2013-7943122,96,-103,3,Furniture,Chairs,199,199,-309,11/15/2013,George Bryan,Le Mans,France,Central,Consumer,11/19/2013,Economy,0.19955599999999998,48.00611
AZ-2012-6068196,16,0,1,Office Supplies,Paper,16,16,0,9/5/2012,Lily Tyler,Kiel,Germany,Central,Home Office,9/10/2012,Economy,10.122765199999998,54.3232927
AZ-2014-5157015,3201,1216,13,Technology,Accessories,1985,1985,15808,6/26/2014,Thomas Thompson,Sunderland,United Kingdom,North,Corporate,7/2/2014,Economy,-1.383801,54.90686899999999
AZ-2011-2079755,990,149,5,Furniture,Bookcases,841,841,745,12/5/2011,Joyce Cornell,Cartagena,Spain,South,Consumer,12/8/2011,Priority,-0.9965839,37.625682700000006
AZ-2013-8159608,206,27,7,Technology,Accessories,179,179,189,11/5/2013,Kevin Madigan,Basildon,United Kingdom,North,Consumer,11/7/2013,Economy Plus,0.48873599999999995,51.576084
BN-2013-9063982,792,278,5,Office Supplies,Storage,49,514,1390,3/19/2013,Aidan Rowe,Saint-Chamond,France,Central,Consumer,3/19/2013,Immediate,4.5127119,45.476088
BN-2014-9493182,30,-5,2,Furniture,Furnishings,35,35,-10,6/24/2014,Janet Broussard,London,United Kingdom,North,Consumer,6/27/2014,Economy Plus,-0.12775830000000002,51.5073509
BN-2014-1328067,448,148,2,Technology,Copiers,300,300,296,8/6/2014,Jasmine Slater,Paris,France,Central,Corporate,8/8/2014,Economy Plus,2.3522218999999995,48.856614
AZ-2014-2183629,174,50,5,Office Supplies,Supplies,24,124,250,11/29/2014,Joel McKean,Girona,Spain,South,Home Office,12/2/2014,Economy Plus,2.8214264,41.9794005
AZ-2012-1031006,264,18,5,Furniture,Chairs,246,246,90,8/29/2012,Kayleigh Farmer,Ulm,Germany,Central,Consumer,9/3/2012,Economy,9.9876076,48.401082200000005
AZ-2014-1803267,53,15,2,Office Supplies,Art,38,38,30,4/24/2014,Lisa Watkins,Rome,Italy,South,Consumer,4/29/2014,Economy,12.4963655,41.902783500000005
AZ-2011-1331897,666,66,9,Technology,Accessories,600,600,594,9/6/2011,Joel Peters,Reggio nell'Emilia,Italy,South,Home Office,9/10/2011,Economy,10.6296859,44.698993200000004
AZ-2014-2414105,16,1,1,Office Supplies,Art,15,15,1,11/18/2014,Jeremy Pilcher,Saint-Malo,France,Central,Corporate,11/25/2014,Economy,-2.025674,48.649337
BN-2011-5132700,39,0,6,Office Supplies,Labels,39,39,0,10/3/2011,Walter Aguilar,Novara,Italy,South,Consumer,10/9/2011,Economy,8.622161199999999,45.44693
BN-2011-2967562,40,-44,2,Furniture,Furnishings,84,84,-88,3/31/2011,Angus De Groot,Gothenburg,Sweden,North,Corporate,4/6/2011,Economy,11.97456,57.70887
BN-2013-8249195,257,-129,10,Office Supplies,Binders,386,386,-1290,11/9/2013,Gracie Hicks,Birmingham,United Kingdom,North,Consumer,11/16/2013,Economy,-1.8904009999999998,52.486243
AZ-2014-9290079,40,16,3,Office Supplies,Binders,24,24,48,10/29/2014,Craig Rayner,Schwerin,Germany,Central,Consumer,10/29/2014,Immediate,11.401249900000002,53.6355022
BN-2013-8249195,10,-2,1,Office Supplies,Art,12,12,-2,11/9/2013,Gracie Hicks,Birmingham,United Kingdom,North,Consumer,11/16/2013,Economy,-1.8904009999999998,52.486243
AZ-2012-7832440,23,8,5,Office Supplies,Labels,15,15,40,4/11/2012,Georgina Storey,Vienna,Austria,Central,Consumer,4/15/2012,Economy,16.3738189,48.208174299999996
AZ-2013-4386533,964,395,9,Furniture,Furnishings,569,569,3555,12/3/2013,Isabelle Macghey,Heidelberg,Germany,Central,Consumer,12/8/2013,Economy,8.6724335,49.3987524
AZ-2011-9164512,174,-38,5,Office Supplies,Appliances,212,212,-190,9/16/2011,Ashton Morey,Amsterdam,Netherlands,Central,Consumer,9/18/2011,Economy Plus,4.895167900000001,52.3702157
BN-2011-4097137,159,-39,10,Office Supplies,Art,139,198,-390,12/13/2011,Holly Noble,Amadora,Portugal,South,Consumer,12/18/2011,Economy,-9.2245474,38.757760299999994
BN-2011-6545829,19,8,4,Office Supplies,Binders,11,11,32,11/10/2011,Imogen Daly,Santander,Spain,South,Consumer,11/16/2011,Economy,-3.8099803,43.4623057
AZ-2014-6368939,54,12,4,Office Supplies,Supplies,42,42,48,3/10/2014,Carley Wynn,Munich,Germany,Central,Home Office,3/12/2014,Economy Plus,11.5819806,48.1351253
AZ-2014-2413956,67,26,5,Office Supplies,Envelopes,41,41,130,6/5/2014,Patrick Cassidy,Montpellier,France,Central,Corporate,6/7/2014,Economy Plus,3.8767160000000005,43.610769
AZ-2014-4467303,789,-84,6,Technology,Phones,873,873,-504,8/2/2014,Harry Ahmed,Brive-la-Gaillarde,France,Central,Consumer,8/7/2014,Economy,1.533937,45.159555
AZ-2011-130330,38,11,2,Furniture,Furnishings,27,27,22,8/7/2011,Joseph Locke,Vienna,Austria,Central,Corporate,8/10/2011,Priority,16.3738189,48.208174299999996
BN-2012-8602760,205,-107,4,Technology,Accessories,312,312,-428,7/25/2012,Mia McLean,Stockholm,Sweden,North,Corporate,7/30/2012,Economy,18.068580800000003,59.3293235
BN-2012-8981515,27,-18,2,Office Supplies,Art,45,45,-36,3/7/2012,Jade Howe,Apeldoorn,Netherlands,Central,Corporate,3/13/2012,Economy,5.9699231,52.211157
AZ-2014-8034683,44,10,3,Office Supplies,Art,34,34,30,12/19/2014,Mark Washington,Kingswood,United Kingdom,North,Home Office,12/26/2014,Economy,-2.368647,51.626435
AZ-2014-9229911,598,166,4,Furniture,Bookcases,432,432,664,6/21/2014,Ruby Nicholls,Saint-Genis-Laval,France,Central,Corporate,6/23/2014,Economy Plus,4.792768,45.691998999999996
BN-2013-9278672,45,-41,1,Office Supplies,Appliances,86,86,-41,9/20/2013,Ruth Williams,Dublin,Ireland,North,Consumer,9/24/2013,Economy Plus,-6.2603097000000005,53.34980529999999
BN-2012-7644341,343,-223,5,Furniture,Chairs,566,566,-1115,11/17/2012,Angelina Hurst,Bisceglie,Italy,South,Consumer,11/21/2012,Economy,16.502064999999998,41.242726
AZ-2012-1028247,1952,759,4,Office Supplies,Appliances,1193,1193,3036,7/6/2012,Molly Palmer,Valenciennes,France,Central,Corporate,7/10/2012,Economy,3.518332,50.357113
AZ-2014-2277609,163,81,2,Technology,Accessories,82,82,162,6/9/2014,Bianca Whitford,Munich,Germany,Central,Corporate,6/15/2014,Economy,11.5819806,48.1351253
AZ-2012-1384940,1310,73,4,Furniture,Bookcases,1237,1237,292,8/23/2012,Jay Johnson,Gonesse,France,Central,Consumer,8/27/2012,Economy Plus,2.4497721,48.9864632
BN-2011-4708578,151,9,3,Office Supplies,Binders,142,142,27,6/7/2011,Steven Prince,Palermo,Italy,South,Home Office,6/13/2011,Economy,13.361267100000001,38.1156879
AZ-2012-4505130,414,21,3,Technology,Phones,393,393,63,3/15/2012,Rita McCann,Gateshead,United Kingdom,North,Consumer,3/22/2012,Economy,-1.6034110000000001,54.95268000000001
AZ-2014-6883963,171,68,7,Office Supplies,Art,103,103,476,6/3/2014,Jonathan Bottrill,Douai,France,Central,Consumer,6/8/2014,Economy,3.080602,50.367874
BN-2014-3563498,539,-146,7,Furniture,Furnishings,685,685,-1022,11/6/2014,Evie Rees,Luton,United Kingdom,North,Consumer,11/11/2014,Economy Plus,-0.4200255,51.87867070000001
AZ-2014-371022,106,34,2,Technology,Accessories,72,72,68,12/12/2014,Joseph Banks,Ercolano,Italy,South,Consumer,12/16/2014,Economy,14.348162799999999,40.807919500000004
AZ-2014-5282151,100,28,2,Office Supplies,Binders,72,72,56,9/6/2014,Linda Dennis,Hartlepool,United Kingdom,North,Consumer,9/10/2014,Economy,-1.212926,54.691745
AZ-2014-1021956,194,46,7,Office Supplies,Storage,83,148,322,7/31/2014,Sandra Hooks,Mulhouse,France,Central,Corporate,8/6/2014,Economy,7.335888000000001,47.750839
AZ-2012-869574,80,8,5,Office Supplies,Storage,72,72,40,9/1/2012,Spencer Akhtar,Basingstoke,United Kingdom,North,Consumer,9/8/2012,Economy,-1.0923964,51.26654
BN-2014-3939059,152,-129,6,Office Supplies,Storage,267,281,-774,12/4/2014,Mark Briggs,Dublin,Ireland,North,Consumer,12/11/2014,Economy,-6.2603097000000005,53.34980529999999
AZ-2014-3203712,126,18,5,Furniture,Furnishings,108,108,90,2/14/2014,Aubrey Shedd,Dortmund,Germany,Central,Corporate,2/19/2014,Economy,7.4652981,51.5135872
BN-2012-26008,12,-6,2,Office Supplies,Fasteners,18,18,-12,6/9/2012,Mike Obrien,Uppsala,Sweden,North,Consumer,6/16/2012,Economy,17.6389267,59.85856379999999
AZ-2014-2348970,26,9,2,Office Supplies,Labels,17,17,18,8/2/2014,Judith Franke,Bracknell,United Kingdom,North,Home Office,8/7/2014,Economy,-0.75398,51.41604
AZ-2013-2721224,58,26,2,Office Supplies,Binders,32,32,52,8/25/2013,Kyle Beard,Augsburg,Germany,Central,Consumer,8/27/2013,Priority,10.897789999999999,48.3705449
AZ-2012-3680090,144,29,4,Technology,Accessories,115,115,116,8/1/2012,Lola Hughes,Milan,Italy,South,Consumer,8/5/2012,Economy,9.1859243,45.465421899999996
AZ-2014-6326220,34,12,2,Office Supplies,Art,22,22,24,3/29/2014,Sean Wheeler,Estepona,Spain,South,Corporate,4/2/2014,Economy Plus,-5.1510261,36.425634499999994
AZ-2011-2669880,112,-3,2,Office Supplies,Storage,115,115,-6,12/1/2011,Julian Corbin,Valencia,Spain,South,Home Office,12/3/2011,Economy Plus,-0.37628809999999996,39.4699075
AZ-2014-9727546,693,254,6,Office Supplies,Storage,439,439,1524,11/10/2014,Dylan Disney,Marseille,France,Central,Home Office,11/15/2014,Economy,5.36978,43.296482
AZ-2014-2013491,122,0,5,Office Supplies,Art,122,122,0,9/1/2014,Angelina Hurst,Hanover,Germany,Central,Consumer,9/5/2014,Economy,9.7320104,52.3758916
AZ-2014-2103461,41,10,1,Furniture,Chairs,31,31,10,10/8/2014,Georgina Storey,London,United Kingdom,North,Consumer,10/12/2014,Economy,-0.12775830000000002,51.5073509
AZ-2014-9165152,724,253,2,Furniture,Bookcases,471,471,506,11/18/2014,Ethan Williams,Livingston,United Kingdom,North,Corporate,11/23/2014,Economy,-3.518068,55.900707999999995
AZ-2013-1311863,74,33,6,Office Supplies,Binders,41,41,198,11/14/2013,Leroy Dudley,Strasbourg,France,Central,Consumer,11/17/2013,Priority,7.7521113,48.5734053
AZ-2012-5782432,1081,65,3,Technology,Copiers,1016,1016,195,8/9/2012,Harry Marion,Duisburg,Germany,Central,Consumer,8/15/2012,Economy,6.7623293,51.4344079
AZ-2012-7693898,791,-53,2,Furniture,Bookcases,844,844,-106,8/7/2012,Michael Halcomb,Nice,France,Central,Corporate,8/12/2012,Economy Plus,7.261953200000001,43.710172799999995
AZ-2012-5539179,34,13,2,Office Supplies,Storage,21,21,26,6/2/2012,Hollie Norris,Angers,France,Central,Consumer,6/6/2012,Economy,-0.5631659999999999,47.478419
AZ-2011-3304186,39,18,2,Office Supplies,Fasteners,21,21,36,4/18/2011,Benjamin Lee,Brindisi,Italy,South,Corporate,4/20/2011,Economy Plus,17.9417616,40.6327278
AZ-2014-6308636,133,46,5,Office Supplies,Supplies,87,87,230,8/26/2014,Joshua Romero,London,United Kingdom,North,Consumer,9/2/2014,Economy,-0.12775830000000002,51.5073509
BN-2014-4964479,126,-63,3,Technology,Accessories,189,189,-189,8/11/2014,Ella Knopwood,Nacka,Sweden,North,Consumer,8/17/2014,Economy,18.156042000000003,59.307903
AZ-2013-6302764,41,16,2,Office Supplies,Envelopes,25,25,32,5/3/2013,Ronald Everson,Mainz,Germany,Central,Corporate,5/7/2013,Economy,8.2472526,49.992861700000006
AZ-2013-3797817,95,18,5,Office Supplies,Art,46,77,90,2/21/2013,James Groom,Venice,Italy,South,Corporate,2/23/2013,Economy Plus,12.315515099999999,45.440847399999996
BN-2013-9131358,78,-65,2,Furniture,Chairs,143,143,-130,6/27/2013,Ebony Northcott,Milan,Italy,South,Consumer,6/28/2013,Priority,9.1859243,45.465421899999996
BN-2014-9660071,856,385,6,Technology,Copiers,471,471,2310,3/17/2014,Ali Jerger,Dundee,United Kingdom,North,Corporate,3/22/2014,Economy,-2.9707209999999997,56.46201800000001
BN-2011-743949,74,-63,1,Furniture,Bookcases,137,137,-63,7/28/2011,Mohammed Fox,The Hague,Netherlands,Central,Consumer,8/1/2011,Economy,4.300699900000001,52.07049779999999
BN-2012-2590237,28,0,1,Office Supplies,Binders,28,28,0,9/29/2012,Madison Rowley,Boulogne-Billancourt,France,Central,Consumer,9/29/2012,Immediate,2.2399123,48.8396952
AZ-2013-9757987,89,23,3,Office Supplies,Paper,66,66,69,9/18/2013,Florence Wark,Irun,Spain,South,Consumer,9/22/2013,Economy,-1.7888495,43.3381465
BN-2012-5098114,85,-5,10,Office Supplies,Storage,90,90,-50,11/1/2012,Michael Myers,Hilversum,Netherlands,Central,Home Office,11/7/2012,Economy,5.1668974,52.2291696
BN-2011-5036253,55,-44,8,Office Supplies,Fasteners,99,99,-352,7/29/2011,Lucas Wood,Sheffield,United Kingdom,North,Corporate,8/1/2011,Priority,-1.470085,53.381129
AZ-2013-5029769,159,73,3,Office Supplies,Binders,86,86,219,5/10/2013,Alice Black,Albertville,France,Central,Home Office,5/13/2013,Priority,6.392726000000001,45.675534999999996
AZ-2013-6371048,457,102,2,Technology,Machines,355,355,204,11/1/2013,Sophie Franklin,Nantes,France,Central,Corporate,11/5/2013,Economy Plus,-1.553621,47.218371000000005
AZ-2011-1868249,777,129,7,Technology,Phones,648,648,903,9/12/2011,Leah Marsh,Alicante,Spain,South,Corporate,9/16/2011,Economy,-0.49068549999999994,38.345996299999996
AZ-2013-8831397,246,34,6,Furniture,Furnishings,212,212,204,3/12/2013,Julian Mack,Freiburg,Germany,Central,Consumer,3/16/2013,Economy,7.842104300000001,47.99900770000001
BN-2014-2460712,61,-25,4,Technology,Accessories,86,86,-100,1/8/2014,Darcy St George,Roosendaal,Netherlands,Central,Corporate,1/13/2014,Economy,4.465321299999999,51.535849
AZ-2012-5770966,1081,102,4,Technology,Copiers,979,979,408,12/19/2012,Kevin Madigan,Toulon,France,Central,Consumer,12/22/2012,Economy Plus,5.928,43.124228
AZ-2013-8354954,249,12,4,Office Supplies,Storage,237,237,48,12/20/2013,Gracie Powell,Swansea,United Kingdom,North,Consumer,12/25/2013,Economy,-3.9436459999999998,51.62144
AZ-2013-7902577,59,27,2,Office Supplies,Paper,32,32,54,3/23/2013,Dominic Scott,Frankfurt,Germany,Central,Consumer,3/29/2013,Economy,8.6821267,50.1109221
AZ-2011-8738856,149,36,3,Office Supplies,Art,113,113,108,3/25/2011,Anthony Stewart,Wigan,United Kingdom,North,Home Office,3/27/2011,Priority,-2.6325074,53.5450645
AZ-2013-7190502,39,4,2,Office Supplies,Envelopes,35,35,8,3/25/2013,Spencer Calvert,Madrid,Spain,South,Corporate,3/29/2013,Economy,-3.7037902000000003,40.4167754
AZ-2013-9221465,53,7,4,Office Supplies,Storage,46,46,28,7/8/2013,Audrey Knowles,Rome,Italy,South,Consumer,7/10/2013,Economy Plus,12.4963655,41.902783500000005
AZ-2013-2014135,49,24,3,Office Supplies,Fasteners,25,25,72,10/3/2013,Jack Brier,Erftstadt,Germany,Central,Consumer,10/9/2013,Economy,6.777460700000001,50.794807500000005
AZ-2011-6133674,93,44,2,Office Supplies,Art,49,49,88,4/29/2011,Melody Nelson,Cesena,Italy,South,Corporate,5/3/2011,Economy,12.246429199999998,44.139643799999995
AZ-2011-9883921,86,4,6,Office Supplies,Binders,82,82,24,9/13/2011,William Horton,Frankfurt,Germany,Central,Consumer,9/17/2011,Economy,8.6821267,50.1109221
AZ-2014-9092874,82,28,5,Office Supplies,Art,37,54,140,3/19/2014,Sarah Cross,Mainz,Germany,Central,Consumer,3/26/2014,Economy,8.2472526,49.992861700000006
AZ-2012-3293299,328,19,3,Technology,Copiers,309,309,57,11/10/2012,Bonnie Wilson,Saint-Denis,France,Central,Corporate,11/13/2012,Priority,2.357443,48.936181
AZ-2013-6557454,204,48,9,Furniture,Furnishings,156,156,432,12/17/2013,Skye McCaffrey,Berlin,Germany,Central,Consumer,12/19/2013,Economy Plus,13.404954,52.5200066
BN-2011-5791319,159,6,4,Technology,Accessories,153,153,24,11/19/2011,Philip Newsom,Bologna,Italy,South,Corporate,11/21/2011,Economy Plus,11.3426163,44.494887
AZ-2012-3931920,249,40,2,Technology,Copiers,209,209,80,3/9/2012,Dominic Jordan,Turku,Finland,North,Consumer,3/16/2012,Economy,22.266630300000003,60.451812600000004
AZ-2014-6819161,141,33,11,Office Supplies,Binders,34,108,363,8/6/2014,Jennifer Douglas,Gloucester,United Kingdom,North,Corporate,8/13/2014,Economy,-2.238156,51.864244899999996
BN-2012-4750589,49,16,1,Office Supplies,Storage,33,33,16,12/3/2012,Eloise Sykes,Zurich,Switzerland,Central,Consumer,12/3/2012,Immediate,8.541694,47.376886600000006
AZ-2014-9575428,648,50,6,Technology,Machines,598,598,300,6/10/2014,Lloyd Barnes,Granada,Spain,South,Corporate,6/14/2014,Economy,-3.5985571000000003,37.17733629999999
AZ-2013-9012669,215,17,3,Furniture,Chairs,198,198,51,9/2/2013,Charlie Horrocks,Siegen,Germany,Central,Consumer,9/5/2013,Priority,8.0209591,50.8838492
AZ-2011-4614904,44,8,2,Office Supplies,Art,36,36,16,2/2/2011,Caleb Kenyon,Torrevieja,Spain,South,Corporate,2/4/2011,Priority,-0.6808233,37.9847003
AZ-2012-3052351,248,82,5,Office Supplies,Art,166,166,410,9/14/2012,Laura Akhtar,Sesto San Giovanni,Italy,South,Consumer,9/18/2012,Economy,9.2256875,45.5328245
AZ-2014-526283,148,24,3,Office Supplies,Art,124,124,72,5/15/2014,Angus Reading,Alessandria,Italy,South,Corporate,5/19/2014,Economy,8.6116796,44.9072727
AZ-2012-3182076,123,16,3,Furniture,Furnishings,107,107,48,9/21/2012,Isabelle Torpy,Bergheim,Germany,Central,Consumer,9/23/2012,Economy Plus,6.6555022,50.9451945
AZ-2012-6591683,151,29,5,Office Supplies,Binders,122,122,145,8/24/2012,Sophie Watson,Reggio nell'Emilia,Italy,South,Corporate,8/26/2012,Economy Plus,10.6296859,44.698993200000004
AZ-2012-8255780,142,45,2,Technology,Machines,97,97,90,6/27/2012,Harriet Chadwick,Maisons-Alfort,France,Central,Corporate,7/3/2012,Economy,2.429443,48.801148
AZ-2013-1150864,437,183,6,Technology,Accessories,254,254,1098,12/11/2013,Kristina Moore,Salzburg,Austria,Central,Corporate,12/15/2013,Economy,13.055010000000001,47.809490000000004
BN-2013-80695,94,21,3,Office Supplies,Supplies,73,73,63,7/9/2013,Samantha Reynell,Grevenbroich,Germany,Central,Home Office,7/14/2013,Economy Plus,6.585863000000001,51.0902094
